issn,eissn,scope_status,scope_confidence,scope_source_url,fetched_at
25227343,20713185,official_scope_clean,0.8,https://sajesbm.co.za/index.php/sajesbm,2026-09-04T17:02:04Z
,26248611,blocked,0.0,https://www.mdpi.com/journal/psych/about,2026-08-29T00:43:01Z
,23315180,blocked,0.0,https://www.sciencedirect.com/journal/international-journal-of-particle-therapy/about/aims-and-scope,2026-08-29T00:43:01Z
25188704,25230646,official_journal_description,0.35,https://sajo.org.za/index.php/sajo/pages/view/journal-information#part_1,2026-08-29T17:28:57Z
20087284,2008952X,unavailable,0.0,http://rme.gums.ac.ir/page.php?slct_pg_id=14&sid=1&slc_lang=en,2026-08-29T12:13:26Z
10416102,1741203X,official_scope_clean,0.8,https://www.cambridge.org/core/journals/international-psychogeriatrics,2026-09-04T17:02:04Z
16879104,16879112,official_scope_clean,0.8,https://onlinelibrary.wiley.com/journal/3793,2026-09-04T17:02:04Z
25797050,26154668,blocked,0.0,https://jurnalfuda.iainkediri.ac.id/index.php/asketik/focusandscope,2026-08-29T00:43:01Z
20786190,20786204,official_journal_description,0.35,https://safpj.co.za/index.php/safpj/pages/view/journal-information#part_1,2026-08-29T17:24:25Z
,18585051,blocked,0.0,https://kneopen.com/journalpage/sjms-aims-and-scope/,2026-08-29T00:43:01Z
,18738036,official_scope_clean,0.8,https://www.sciencedirect.com/journal/international-review-of-economics-and-finance/,2026-09-04T17:02:04Z
16878434,16878442,official_scope_clean,0.8,https://onlinelibrary.wiley.com/journal/5928,2026-09-04T17:02:04Z
,29504562,blocked,0.0,https://www.sciencedirect.com/journal/intestinal-failure/about/aims-and-scope,2026-08-29T00:43:01Z
20906900,20906919,blocked,0.0,https://onlinelibrary.wiley.com/page/journal/4629/productinformation,2026-08-29T00:43:01Z
27868214,27868222,official_scope_clean,0.9,https://journals.spu.sumy.ua/index.php/art/aims,2026-08-29T00:43:04Z
,14523981,official_scope_clean,0.8,https://www.sciencedirect.com/journal/international-journal-of-electrochemical-science,2026-09-04T17:02:04Z
20906943,20906951,blocked,0.0,https://onlinelibrary.wiley.com/page/journal/3829/productinformation,2026-08-29T00:43:01Z
,30318610,unavailable,0.0,https://ejournal.uinsgd.ac.id/index.php/commen/focus-and-scope,2026-08-29T13:32:50Z
,2452302X,blocked,0.0,https://www.sciencedirect.com/journal/jacc-basic-to-translational-science/about/aims-and-scope,2026-08-29T00:43:01Z
2090682X,20906838,official_scope_clean,0.8,https://www.hindawi.com/journals/crips/,2026-09-04T17:02:04Z
,30078903,blocked,0.0,https://jasic.kiu.ac.ug/about-the-journal.php,2026-08-29T00:43:02Z
14384221,16180607,official_scope_clean,0.8,https://www.sciencedirect.com/journal/international-journal-of-medical-microbiology/,2026-09-04T17:02:04Z
20906846,20906854,blocked,0.0,https://onlinelibrary.wiley.com/page/journal/9796/productinformation,2026-08-29T00:43:01Z
,21832463,blocked,0.0,http://www.cogitatiopress.com/ojs/index.php/politicsandgovernance/about/editorialPolicies#focusAndScope,2026-08-29T00:43:01Z
,23525126,official_scope_clean,0.8,https://www.sciencedirect.com/journal/jaad-case-reports,2026-09-04T17:02:04Z
20906986,20906994,blocked,0.0,https://onlinelibrary.wiley.com/page/journal/1539/productinformation,2026-08-29T00:43:01Z
,20734395,official_scope_clean,0.8,https://www.mdpi.com/journal/agronomy,2026-09-04T17:02:04Z
2085191X,23387610,blocked,0.0,https://journal.unnes.ac.id/journals/biosaintifika/about#focusandScope,2026-08-29T00:43:01Z
00217557,16784782,official_scope_clean,0.8,http://www.jped.com.br/,2026-09-04T17:02:04Z
20901305,20901313,official_scope_clean,0.8,https://onlinelibrary.wiley.com/journal/3537,2026-09-04T17:02:04Z
13067885,26023016,official_scope_clean,0.9,https://dergipark.org.tr/en/pub/akademikincelemeler/aim-and-scope,2026-08-29T00:43:02Z
19073720,25025074,blocked,0.0,https://journal.unnes.ac.id/journals/DP/about#focusandScope,2026-08-29T00:43:02Z
,26663309,blocked,0.0,https://www.sciencedirect.com/journal/journal-of-advanced-joining-processes/about/aims-and-scope,2026-08-29T00:43:02Z
14688115,14688123,blocked,0.0,https://onlinelibrary.wiley.com/page/journal/6816/productinformation,2026-08-29T00:43:02Z
,27728293,official_scope_clean,0.8,https://www.sciencedirect.com/journal/journal-of-allergy-and-clinical-immunology-global,2026-09-04T17:02:04Z
,25781863,blocked,0.0,https://onlinelibrary.wiley.com/page/journal/hbet/productinformation,2026-08-29T00:43:02Z
20084935,20086970,metadata_only,0.1,http://submission.intelaquares.com/journal/aim_scope,2026-08-29T12:13:04Z
16918088,22559582,official_journal_description,0.35,https://eeb.lu.lv/about.shtml,2026-08-29T12:13:04Z
,23525878,blocked,0.0,https://www.sciencedirect.com/journal/jpras-open/about/aims-and-scope,2026-08-29T00:43:02Z
17402522,17402530,blocked,0.0,https://onlinelibrary.wiley.com/page/journal/1607/productinformation,2026-08-29T00:43:02Z
,20320043,blocked,0.0,https://shs.cairn.info/revue-projectique?lang=fr&tab=a-propos,2026-08-29T00:43:02Z
,27726967,blocked,0.0,https://www.sciencedirect.com/journal/jsams-plus/about/aims-and-scope,2026-08-29T00:43:02Z
23146745,23146753,official_scope_clean,0.8,https://onlinelibrary.wiley.com/journal/1485,2026-09-04T17:02:04Z
,19160216,official_scope_clean,0.8,http://www.bcdecker.com/productDetails.aspx?BJID=10,2026-09-04T17:02:04Z
,2772414X,blocked,0.0,https://www.sciencedirect.com/journal/jada-foundational-science/about/aims-and-scope,2026-08-29T00:43:02Z
23144904,23144912,official_scope_clean,0.8,https://onlinelibrary.wiley.com/journal/3962,2026-09-04T17:02:04Z
09733698,09733701,blocked,0.0,https://journals.sagepub.com/overview-metric/JRH,2026-08-29T00:43:02Z
,29499690,blocked,0.0,https://www.sciencedirect.com/journal/japha-practice-innovations/about/aims-and-scope,2026-08-29T00:43:02Z
01469428,17454557,official_scope_clean,0.8,https://onlinelibrary.wiley.com/journal/6095,2026-09-04T17:02:04Z
25152459,25152467,official_scope_clean,0.8,https://journals.sagepub.com/home/amp,2026-09-04T17:02:04Z
,29505534,blocked,0.0,https://www.sciencedirect.com/journal/jca-advances/about/aims-and-scope,2026-08-29T00:43:02Z
23148861,23147156,official_scope_clean,0.8,https://onlinelibrary.wiley.com/journal/1607,2026-09-04T17:02:04Z
28378792,28378806,blocked,0.0,https://journals.lww.com/gscm/pages/aboutthejournal.aspx,2026-08-29T00:43:02Z
,2666934X,blocked,0.0,https://www.sciencedirect.com/journal/jcis-open/about/aims-and-scope,2026-08-29T00:43:02Z
23144629,23144785,official_scope_clean,0.8,https://onlinelibrary.wiley.com/journal/1469,2026-09-04T17:02:04Z
11340258,20139632,metadata_only,0.0,https://revistes.iec.cat/index.php/EduH/about,2026-08-29T13:32:56Z
,26660873,official_scope_clean,0.8,https://www.sciencedirect.com/journal/jacc-cardiooncology,2026-09-04T17:02:04Z
20900201,2090021X,blocked,0.0,https://onlinelibrary.wiley.com/page/journal/4260/productinformation,2026-08-29T00:43:03Z
,26331462,official_scope_clean,0.9,https://boneandjoint.org.uk:443/journal/BJO/journal-overview,2026-08-29T00:43:06Z
,22017089,metadata_only,0.0,https://pacja.org.au/about,2026-08-29T13:32:54Z
,26672545,official_scope_clean,0.8,https://www.sciencedirect.com/journal/journal-of-cartilage-and-joint-preservation,2026-09-04T17:02:04Z
20900724,20900732,official_scope_clean,0.8,https://onlinelibrary.wiley.com/journal/9097,2026-09-04T17:02:04Z
11100052,30097703,official_scope_clean,0.8,https://bpsa.journals.ekb.eg/,2026-09-04T17:02:04Z
10566171,15370437,official_scope_clean,0.8,https://www.sciencedirect.com/journal/journal-of-applied-poultry-research/,2026-09-04T17:02:04Z
20908059,20420064,official_scope_clean,0.8,https://onlinelibrary.wiley.com/journal/1384,2026-09-04T17:02:04Z
,27525783,metadata_only,0.0,https://digitaltwin1.org/aims-and-scope/,2026-08-29T16:30:24Z
16841182,,official_scope_clean,0.8,https://www.sciencedirect.com/journal/journal-of-microbiology-immunology-and-infection/,2026-09-04T17:02:04Z
16879600,16879619,official_scope_clean,0.8,https://onlinelibrary.wiley.com/journal/9140,2026-09-04T17:02:04Z
26163551,25229591,blocked,0.0,https://businessperspectives.org/journals/insurance-markets-and-companies#general-information,2026-08-29T00:43:04Z
,26666235,official_scope_clean,0.8,https://www.sciencedirect.com/journal/journal-of-migration-and-health,2026-09-04T17:02:04Z
20902905,20902913,official_scope_clean,0.8,https://onlinelibrary.wiley.com/journal/9158,2026-09-04T17:02:04Z
26362562,30625394,unavailable,0.0,https://jsec.journals.ekb.eg/journal/aim_scope,2026-08-29T16:30:33Z
,26669110,blocked,0.0,https://www.sciencedirect.com/journal/journal-of-hazardous-materials-letters/about/aims-and-scope,2026-08-29T00:43:04Z
20901968,20901976,official_scope_clean,0.8,https://www.hindawi.com/journals/jc/,2026-09-04T17:02:04Z
,22145818,official_scope_clean,0.8,https://www.sciencedirect.com/journal/journal-of-hydrology-regional-studies/,2026-09-04T17:02:04Z
01976729,20423195,official_scope_clean,0.8,https://onlinelibrary.wiley.com/journal/1409,2026-09-04T17:02:04Z
11328304,21730687,blocked,0.0,https://revistas.uca.es/index.php/cir/about,2026-08-29T12:13:04Z
23528478,23528486,official_scope_clean,0.8,https://www.sciencedirect.com/journal/journal-of-materiomics,2026-09-04T17:02:04Z
23148896,23148888,blocked,0.0,https://onlinelibrary.wiley.com/page/journal/9303/productinformation,2026-08-29T00:43:05Z
,20016689,official_scope_clean,0.8,https://www.tandfonline.com/journals/zjma20,2026-09-04T17:02:04Z
22124268,22124276,official_scope_clean,0.8,https://www.sciencedirect.com/journal/journal-of-oral-biology-and-craniofacial-research,2026-09-04T17:02:04Z
,1734154X,official_scope_clean,0.9,https://www.frontierspartnerships.org/journals/acta-biochimica-polonica/about,2026-08-29T00:43:08Z
17564646,22149414,official_scope_clean,0.8,https://www.journals.elsevier.com/journal-of-functional-foods,2026-09-04T17:02:04Z
0001723X,13362305,official_scope_clean,0.8,http://www.elis.sk/index.php?option=com_content&amp;view=article&amp;id=28&amp;Itemid=11&amp;category_id=1,2026-09-04T17:02:04Z
22137165,22137173,official_scope_clean,0.8,http://www.journals.elsevier.com/journal-of-global-antimicrobial-resistance/,2026-09-04T17:02:04Z
20367457,20367465,official_scope_clean,0.8,https://onlinelibrary.wiley.com/journal/mij,2026-09-04T17:02:04Z
15491277,15491676,official_scope_clean,0.9,https://journals.plos.org/plosmedicine/s/journal-information,2026-08-29T00:43:07Z
25881418,28156412,official_scope_clean,0.9,https://ctujs.ctu.edu.vn/index.php/ctujs/about,2026-08-29T00:43:10Z
,26664410,blocked,0.0,https://www.sciencedirect.com/journal/journal-of-magnetic-resonance-open/about/aims-and-scope,2026-08-29T00:43:07Z
15452255,15452263,official_scope_clean,0.8,https://onlinelibrary.wiley.com/journal/schm,2026-09-04T17:02:04Z
08745560,21840385,official_journal_description,0.35,http://exaequo.apem-estudos.org/page/apresentacao-da-revista?lingua=en,2026-08-29T12:13:17Z
,27729915,blocked,0.0,https://www.sciencedirect.com/journal/journal-of-infrastructure-intelligence-and-resilience/about/aims-and-scope,2026-08-29T00:43:07Z
1075122X,15244741,blocked,0.0,https://onlinelibrary.wiley.com/page/journal/tbj/productinformation,2026-08-29T00:43:07Z
02569574,20785135,official_journal_description,0.35,https://samajournals.co.za/index.php/samj/about,2026-08-29T15:41:44Z
23569581,2356959X,unavailable,0.0,https://efmj.journals.ekb.eg/journal/aim_scope,2026-08-29T16:30:33Z
,27728277,blocked,0.0,https://www.sciencedirect.com/journal/journal-of-computational-algebra/about/aims-and-scope,2026-08-29T00:43:08Z
,16634365,official_scope_clean,0.9,https://www.frontiersin.org/journals/aging-neuroscience/about,2026-08-29T00:43:34Z
,19452020,official_scope_clean,0.9,https://telerehab.hpu.edu/index.php/Telerehab/about,2026-08-29T00:43:11Z
,22073744,official_scope_clean,0.9,https://jrenhep.com/about,2026-08-29T00:43:11Z
20556640,20556659,official_scope_clean,0.8,https://www.sciencedirect.com/journal/journal-of-virus-eradication,2026-09-04T17:02:04Z
16875591,16875605,blocked,0.0,https://onlinelibrary.wiley.com/page/journal/8203/productinformation,2026-08-29T00:43:09Z
25145789,25145797,blocked,0.0,https://www.emeraldgrouppublishing.com/journal/heed#journal_aims_scope,2026-08-29T00:43:09Z
,26881152,official_scope_clean,0.8,https://onlinelibrary.wiley.com/journal/26881152,2026-09-04T17:02:04Z
16879589,16879597,official_scope_clean,0.8,https://onlinelibrary.wiley.com/journal/8272,2026-09-04T17:02:04Z
,27547000,official_scope_clean,0.8,https://www.rsc.org/journals-books-databases/about-journals/environmental-science-advances,2026-09-04T17:02:04Z
,2949771X,blocked,0.0,https://www.sciencedirect.com/journal/journal-of-pharmaceutical-and-biomedical-analysis-open/about/aims-and-scope,2026-08-29T00:43:09Z
20903111,2090312X,official_scope_clean,0.8,https://onlinelibrary.wiley.com/journal/4757,2026-09-04T17:02:04Z
,26350998,official_scope_clean,0.8,https://www.rsc.org/journals-books-databases/about-journals/sensors-diagnostics/,2026-09-04T17:02:04Z
,26664690,official_scope_clean,0.8,https://www.sciencedirect.com/journal/journal-of-photochemistry-and-photobiology/,2026-09-04T17:02:04Z
,2090908X,blocked,0.0,https://onlinelibrary.wiley.com/page/journal/6168/productinformation,2026-08-29T00:43:09Z
,23573716,official_scope_clean,0.9,https://ojs.urepublicana.edu.co/index.php/ingenieria/about,2026-08-29T00:43:12Z
,25900595,blocked,0.0,https://www.sciencedirect.com/journal/kidney-medicine/about/aims-and-scope,2026-08-29T00:43:09Z
,28138589,official_scope_clean,0.9,https://www.frontiersin.org/journals/adolescent-medicine/about,2026-08-29T00:43:37Z
23043385,23088850,official_journal_description,0.35,https://municipality.expert/main/about,2026-08-29T13:32:54Z
,30504740,blocked,0.0,https://www.sciencedirect.com/journal/labmed-discovery/about/aims-and-scope,2026-08-29T00:43:10Z
,28137116,official_scope_clean,0.9,https://www.frontiersin.org/journals/rna-research/about,2026-08-29T00:43:39Z
19971389,23135530,official_journal_description,0.35,http://journal.sfu-kras.ru/en/about,2026-08-29T01:07:02Z
,29499038,blocked,0.0,https://www.sciencedirect.com/journal/language-and-health/about/aims-and-scope,2026-08-29T00:43:11Z
,26738198,official_scope_clean,0.9,https://www.frontiersin.org/journals/signal-processing/about,2026-08-29T00:43:41Z
02322064,16614534,official_journal_description,0.35,https://ems.press/journals/zaa,2026-08-29T00:43:12Z
,25158961,official_scope_clean,0.8,https://www.emeraldgrouppublishing.com/journal/inmr,2026-09-04T17:02:04Z
,27682765,blocked,0.0,https://www.sciencedirect.com/journal/journal-of-the-pediatric-orthopaedic-society-of-north-america/about/aims-and-scope,2026-08-29T00:43:11Z
,2571581X,official_scope_clean,0.9,https://www.frontiersin.org/journals/sustainable-food-systems/about,2026-08-29T00:43:44Z
00242667,18658423,official_scope_clean,0.8,https://www.pjip.org/journal/1018048/libri,2026-09-04T17:02:04Z
08600007,27197069,blocked,0.0,https://journals.iaepan.pl/fah/about,2026-08-29T00:43:12Z
,26670917,blocked,0.0,https://www.sciencedirect.com/journal/journal-of-urban-mobility/about/aims-and-scope,2026-08-29T00:43:12Z
,16640640,official_scope_clean,0.9,https://www.frontiersin.org/journals/psychiatry/about,2026-08-29T00:43:47Z
10137025,1876441X,official_scope_clean,0.8,https://www.worldscientific.com/worldscinet/hkpj,2026-09-04T17:02:04Z
13851101,18731414,official_scope_clean,0.8,https://www.pjip.org/journal/1017486/journal-of-sea-research,2026-09-04T17:02:04Z
,28138228,official_scope_clean,0.9,https://www.frontiersin.org/journals/photobiology/about,2026-08-29T00:43:49Z
25229818,25242296,official_scope_clean,0.9,https://itssi-journal.com/index.php/ittsi/about,2026-08-29T00:43:18Z
20957548,25890395,blocked,0.0,https://www.sciencedirect.com/journal/journal-of-traditional-chinese-medical-sciences/about/aims-and-scope,2026-08-29T00:43:14Z
,28133056,official_scope_clean,0.9,https://www.frontiersin.org/journals/stroke/about,2026-08-29T00:43:52Z
25435493,25439820,blocked,0.0,https://businessperspectives.org/journals/geopolitics-under-globalization-2#general-information,2026-08-29T00:43:16Z
27353737,27353745,unavailable,0.0,https://jinfo.journals.ekb.eg/journal/aim_scope,2026-08-29T16:30:36Z
,29503299,blocked,0.0,https://www.sciencedirect.com/journal/molecular-therapy-oncology/about/aims-and-scope,2026-08-29T00:43:18Z
,25040537,official_scope_clean,0.9,https://www.frontiersin.org/journals/research-metrics-and-analytics/about,2026-08-29T00:43:56Z
28210913,28210492,official_scope_clean,0.9,https://jwr.uok.ac.ir/journal/aim_scope?lang=en,2026-08-29T00:43:21Z
08908508,10961194,official_scope_clean,0.8,https://www.pjip.org/journal/1018546/molecular-and-cellular-probes,2026-09-04T17:02:04Z
,26734842,official_scope_clean,0.9,https://www.frontiersin.org/journals/oral-health/about,2026-08-29T00:43:57Z
18570070,30821614,metadata_only,0.0,https://journal.ie.asm.md/en/despre-jurnal,2026-08-29T12:13:10Z
,22140301,blocked,0.0,https://www.sciencedirect.com/journal/metabolic-engineering-communications/about/aims-and-scope,2026-08-29T00:43:21Z
,25633570,official_scope_clean,0.9,https://bioinform.jmir.org/about-journal/focus-and-scope,2026-08-29T00:43:24Z
,27684520,blocked,0.0,https://www.tandfonline.com/action/journalInformation?show=aimsScope&journalCode=urst20,2026-08-29T00:43:21Z
18570240,25376330,metadata_only,0.0,https://www.nationalmuseum.md/en/press_releases/journal_tyragetia/,2026-08-29T13:32:57Z
,25902601,official_scope_clean,0.8,https://www.sciencedirect.com/journal/methods-in-psychology/,2026-09-04T17:02:04Z
,25611011,official_scope_clean,0.9,https://cardio.jmir.org/about-journal/focus-and-scope,2026-08-29T00:43:25Z
,25238930,official_scope_clean,0.9,https://miss.psychopen.eu/index.php/miss/aims-scope,2026-08-29T00:43:26Z
,28090705,official_scope_clean,0.9,https://syekhnurjati.ac.id/sejati/index.php/sejati/Focusandscope,2026-08-29T00:43:26Z
,27722759,blocked,0.0,https://www.sciencedirect.com/journal/measurement-food/about/aims-and-scope,2026-08-29T00:43:25Z
20144539,15788946,official_scope_clean,0.9,https://atheneadigital.net/about,2026-08-29T00:43:28Z
18699510,18699529,unavailable,0.0,http://www.solid-earth.net/about/aims_and_scope.html,2026-08-29T15:41:46Z
,27730646,blocked,0.0,https://www.sciencedirect.com/journal/memories-materials-devices-circuits-and-systems/about/aims-and-scope,2026-08-29T00:43:25Z
,20147910,unavailable,0.0,https://revistes.uab.cat/brumal/about,2026-08-29T12:13:08Z
18993192,23920041,blocked,0.0,https://journals.ue.wroc.pl/pn/aims-and-scope,2026-08-29T00:43:25Z
,25901508,blocked,0.0,https://www.sciencedirect.com/journal/materials-letters-x/about/aims-and-scope,2026-08-29T00:43:25Z
,23693762,official_scope_clean,0.9,https://mededu.jmir.org/about-journal/focus-and-scope,2026-08-29T00:43:28Z
,27729494,blocked,0.0,https://www.sciencedirect.com/journal/materials-today-electronics/about/aims-and-scope,2026-08-29T00:43:25Z
,22919694,official_scope_clean,0.9,https://medinform.jmir.org/about-journal/focus-and-scope,2026-08-29T00:43:28Z
18665268,22612750,metadata_only,0.1,http://gerflint.fr/synergies-pays-germanophones/politique-editoriale,2026-08-29T00:43:26Z
,22128778,official_scope_clean,0.8,https://www.sciencedirect.com/journal/molecular-metabolism/,2026-09-04T17:02:04Z
,25641891,official_scope_clean,0.9,https://infodemiology.jmir.org/about-journal/focus-and-scope,2026-08-29T00:43:29Z
,28133757,blocked,0.0,https://www.mdpi.com/journal/kinasesphosphatases/about,2026-08-29T00:43:26Z
,30311004,unavailable,0.0,https://ejournal.uinsgd.ac.id/index.php/rpj/FocusandScope,2026-08-29T13:32:54Z
,25892347,blocked,0.0,https://www.sciencedirect.com/journal/materials-today-sustainability/about/aims-and-scope,2026-08-29T00:43:26Z
16956885,20149719,official_scope_clean,0.8,http://revistes.uab.cat/catJL/index,2026-09-04T17:02:04Z
,28137914,blocked,0.0,https://www.mdpi.com/journal/ecm/about,2026-08-29T00:43:26Z
,26659174,official_scope_clean,0.8,https://www.sciencedirect.com/journal/measurement-sensors/,2026-09-04T17:02:04Z
23857269,23855355,unavailable,0.0,https://revistes.uab.cat/dea/about#focusAndScope,2026-08-29T12:13:08Z
,2813513X,blocked,0.0,https://www.mdpi.com/journal/gastronomy/about,2026-08-29T00:43:26Z
23139692,22504524,blocked,0.0,https://revistas.unc.edu.ar/index.php/toma1/about,2026-08-29T00:43:26Z
,29497191,blocked,0.0,https://www.sciencedirect.com/journal/natural-language-processing-journal/about/aims-and-scope,2026-08-29T00:43:26Z
09640282,14698676,official_scope_clean,0.8,https://onlinelibrary.wiley.com/journal/14698676,2026-09-04T17:02:04Z
02116995,,blocked,0.0,https://www.sciencedirect.com/journal/nefrologia/about/aims-and-scope,2026-08-29T00:43:26Z
,23692529,official_scope_clean,0.9,https://rehab.jmir.org/about-journal/focus-and-scope,2026-08-29T00:43:29Z
20074654,22608109,metadata_only,0.1,http://gerflint.fr/synergies-mexique/politique-editoriale,2026-08-29T00:43:28Z
,22131582,official_scope_clean,0.8,https://www.sciencedirect.com/journal/neuroimage-clinical,2026-09-04T17:02:04Z
11365773,20148860,unavailable,0.0,https://revistes.uab.cat/anuariolopedevega/about#focusAndScope,2026-08-29T12:13:08Z
2614591X,26141094,blocked,0.0,https://ejournal.undiksha.ac.id/index.php/JJPG/focus,2026-08-29T00:43:26Z
,26596636,official_scope_clean,0.8,https://www.sciencedirect.com/journal/open-respiratory-archives,2026-09-04T17:02:04Z
,22809481,official_scope_clean,0.9,https://cinergie.unibo.it/about,2026-08-29T00:43:29Z
,24505188,official_scope_clean,0.9,https://czasopisma.kul.pl/LingBaW/aims,2026-08-29T00:43:29Z
17762669,22606483,metadata_only,0.1,http://gerflint.fr/synergies-chine/politique-editoriale,2026-08-29T00:43:31Z
,24056731,official_scope_clean,0.8,https://www.sciencedirect.com/journal/parasite-epidemiology-and-control/,2026-09-04T17:02:04Z
19744951,19739494,official_scope_clean,0.9,https://conservation-science.unibo.it/about,2026-08-29T00:43:30Z
07180675,22606017,metadata_only,0.1,http://gerflint.fr/synergies-chili/politique-editoriale,2026-08-29T00:43:34Z
10568190,14355957,official_scope_clean,0.8,https://www.pjip.org/journal/1019205/papers-in-regional-science,2026-09-04T17:02:04Z
,26441314,metadata_only,0.0,https://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=8782709,2026-08-29T15:41:38Z
,11389877,official_scope_clean,0.9,https://turia.uv.es/index.php/CEFD/es/about,2026-08-29T00:43:29Z
27218031,27218333,blocked,0.0,https://online-journal.unja.ac.id/Utipossidetis/Tujuan-Lingkup,2026-08-29T00:43:29Z
09699961,1095953X,official_scope_clean,0.8,https://www.sciencedirect.com/journal/neurobiology-of-disease/,2026-09-04T17:02:04Z
,26441330,official_scope_clean,0.8,https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=8782711,2026-09-04T17:02:04Z
09927689,14320576,official_scope_clean,0.9,https://www.annales-geophysicae.net/about/aims_and_scope.html,2026-08-29T00:43:32Z
2283981X,2785728X,unavailable,0.0,http://www.ledijournals.com/ojs/index.php/cuadernos/about/editorialPolicies#focusAndScope,2026-08-29T12:13:13Z
01691368,18727360,official_scope_clean,0.8,https://www.sciencedirect.com/journal/ore-geology-reviews,2026-09-04T17:02:04Z
,26441276,official_journal_description,0.35,https://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=8782705,2026-08-29T15:42:11Z
,13681613,official_scope_clean,0.9,https://publicera.kb.se/ir/about,2026-08-29T00:43:30Z
,25876139,official_journal_description,0.35,https://psyjournals.ru/en/journals/psyedu/mission,2026-08-29T16:58:28Z
05503213,18731562,official_scope_clean,0.8,https://www.sciencedirect.com/journal/nuclear-physics-b/,2026-09-04T17:02:04Z
,26441241,metadata_only,0.0,https://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=8782707,2026-08-29T15:42:12Z
,29498228,blocked,0.0,https://www.sciencedirect.com/journal/next-materials/about/aims-and-scope,2026-08-29T00:43:30Z
15926117,17242118,official_scope_clean,0.9,https://oaj.fupress.net/index.php/ceset/about,2026-08-29T00:43:30Z
,28367677,official_scope_clean,0.9,https://www.explorationpub.com/Journals/eds/About_the_Journal,2026-08-29T00:43:31Z
22225501,,blocked,0.0,https://pedpsy.duan.edu.ua/index.php/en/,2026-08-29T00:43:30Z
,22135979,official_scope_clean,0.8,https://www.sciencedirect.com/journal/photoacoustics/,2026-09-04T17:02:04Z
22806180,22806172,official_scope_clean,0.9,https://oaj.fupress.net/index.php/bae/about,2026-08-29T00:43:32Z
,26323338,official_scope_clean,0.8,https://journals.aas.org/planetary-science-journal/,2026-09-04T17:02:04Z
15721000,18731597,blocked,0.0,https://www.sciencedirect.com/journal/photodiagnosis-and-photodynamic-therapy/about/aims-and-scope,2026-08-29T00:43:30Z
10275606,16077938,official_scope_minor_noise,0.75,https://www.hydrology-and-earth-system-sciences.net/about/aims_and_scope.html,2026-08-29T00:43:33Z
,27909441,unavailable,0.0,https://www.tesolcommunications.com/aims_and_scope/,2026-08-29T13:32:57Z
03702693,18732445,official_scope_clean,0.8,https://www.sciencedirect.com/journal/physics-letters-b,2026-09-04T17:02:04Z
,26441284,official_journal_description,0.35,https://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=8782706,2026-08-29T15:42:27Z
18149324,18149332,official_scope_minor_noise,0.75,https://www.climate-of-the-past.net/about/aims_and_scope.html,2026-08-29T00:43:34Z
,26368692,official_scope_clean,0.9,https://dergipark.org.tr/en/pub/jmsm/aim-and-scope,2026-08-29T00:43:31Z
,2667095X,official_scope_clean,0.8,https://www.sciencedirect.com/journal/renewable-and-sustainable-energy-transition,2026-09-04T17:02:04Z
,21686734,metadata_only,0.0,https://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=6245494,2026-08-29T15:42:28Z
19940416,19940424,official_scope_clean,0.8,http://www.the-cryosphere.net,2026-09-04T17:02:04Z
,27726525,blocked,0.0,https://www.sciencedirect.com/journal/research-in-diagnostic-and-interventional-imaging/about/aims-and-scope,2026-08-29T00:43:32Z
,25650394,unavailable,0.0,https://revistes.uab.cat/regroc/about#focusAndScope,2026-08-29T13:32:56Z
,2634730X,blocked,0.0,https://www.lyellcollection.org/journal/esss/about,2026-08-29T00:43:34Z
13096087,24590711,official_scope_clean,0.9,https://dergipark.org.tr/en/pub/mukaddime/aim-and-scope,2026-08-29T00:43:34Z
,27725987,blocked,0.0,https://www.sciencedirect.com/journal/psychiatry-research-communications/about/aims-and-scope,2026-08-29T00:43:32Z
,20365195,official_scope_clean,0.9,https://almatourism.unibo.it/about,2026-08-29T00:43:35Z
,25644939,official_scope_clean,0.8,https://cdnsciencepub.com/journal/dsa,2026-09-04T17:02:04Z
,28222563,official_scope_clean,0.9,https://dergipark.org.tr/en/pub/bodrum/aim-and-scope,2026-08-29T00:43:36Z
,26665352,official_scope_clean,0.8,https://www.sciencedirect.com/journal/public-health-in-practice/,2026-09-04T17:02:04Z
15938999,25332325,official_scope_clean,0.9,https://maes.unibo.it/about,2026-08-29T00:43:38Z
16546628,1654661X,official_scope_clean,0.9,https://foodandnutritionresearch.net/index.php/fnr/about,2026-08-29T00:43:36Z
,19300433,official_scope_clean,0.8,https://www.sciencedirect.com/journal/radiology-case-reports,2026-09-04T17:02:04Z
,15618048,official_scope_clean,0.9,https://illej.unibo.it/about,2026-08-29T00:43:36Z
17264170,17264189,unavailable,0.0,http://www.biogeosciences.net/about/aims_and_scope.html,2026-08-29T15:42:10Z
,20078064,unavailable,0.0,http://www.entreciencias.enes.unam.mx/presentacion-entreciencias/#.WBN_mHdDnzU,2026-08-29T13:33:20Z
,26669161,official_scope_clean,0.8,https://www.sciencedirect.com/journal/resources-environment-and-sustainability/,2026-09-04T17:02:04Z
